cve_estado,estado,anio,comision_busqueda_titular,anio_primer_titular,confianza_titular,fuente
17,MORELOS,2018,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
17,MORELOS,2019,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
17,MORELOS,2020,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
17,MORELOS,2021,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
17,MORELOS,2022,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
17,MORELOS,2023,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
17,MORELOS,2024,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
18,NAYARIT,2010,0,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2011,0,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2012,0,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2013,0,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2014,0,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2015,0,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2016,0,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2017,0,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2018,1,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2019,1,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2020,1,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2021,1,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2022,1,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2023,1,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
18,NAYARIT,2024,1,2018,media,Catálogo titular: Quadratin 2018-10-09 (confianza=media)
19,NUEVO LEON,2010,0,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2011,0,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2012,0,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2013,0,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2014,0,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2015,0,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2016,0,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2017,0,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2018,1,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2019,1,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2020,1,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2021,1,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2022,1,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2023,1,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
19,NUEVO LEON,2024,1,2018,alta,Catálogo titular: ODIM/UNAM 2020 Tabla 3 (confianza=alta)
20,OAXACA,2010,0,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2011,0,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2012,0,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2013,0,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2014,0,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2015,0,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2016,0,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2017,0,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2018,0,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2019,0,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2020,0,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2021,1,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2022,1,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2023,1,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
20,OAXACA,2024,1,2021,alta,Catálogo titular: Heraldo/Quadratin 2021-06-22 (confianza=alta)
21,PUEBLA,2010,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2011,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2012,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2013,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2014,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2015,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2016,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2017,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2018,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2019,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2020,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2021,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2022,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2023,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
21,PUEBLA,2024,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
22,QUERETARO,2010,0,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2011,0,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2012,0,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2013,0,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2014,0,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2015,0,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2016,0,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2017,0,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2018,1,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2019,1,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2020,1,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2021,1,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2022,1,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2023,1,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
22,QUERETARO,2024,1,2018,media,Catálogo titular: CNB informe 2018 / Jornada 2019-01-31 (confianza=media)
23,QUINTANA ROO,2010,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2011,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2012,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2013,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2014,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2015,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2016,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2017,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2018,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2019,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2020,1,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2021,1,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2022,1,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2023,1,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
23,QUINTANA ROO,2024,1,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
24,SAN LUIS POTOSI,2010,0,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2011,0,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2012,0,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2013,0,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2014,0,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2015,0,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2016,0,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2017,0,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2018,1,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2019,1,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2020,1,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2021,1,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2022,1,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2023,1,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
24,SAN LUIS POTOSI,2024,1,2018,alta,Catálogo titular: Frontal Noticias 2018 (confianza=alta)
25,SINALOA,2010,0,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2011,0,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2012,0,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2013,0,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2014,0,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2015,0,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2016,0,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2017,0,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2018,0,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2019,1,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2020,1,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2021,1,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2022,1,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2023,1,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
25,SINALOA,2024,1,2019,media,Catálogo titular: Noroeste 2022 (confianza=media)
26,SONORA,2010,0,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2011,0,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2012,0,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2013,0,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2014,0,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2015,0,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2016,0,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2017,0,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2018,0,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2019,0,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2020,1,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2021,1,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2022,1,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2023,1,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
26,SONORA,2024,1,2020,alta,Catálogo titular: Heraldo 2023 (renuncia ago 2022) (confianza=alta)
27,TABASCO,2010,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2011,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2012,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2013,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2014,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2015,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2016,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2017,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2018,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2019,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2020,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2021,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2022,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2023,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
27,TABASCO,2024,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2010,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2011,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2012,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2013,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2014,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2015,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2016,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2017,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2018,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2019,0,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2020,1,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2021,1,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2022,1,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2023,1,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
28,TAMAULIPAS,2024,1,2020,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2010,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2011,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2012,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2013,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2014,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2015,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2016,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2017,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2018,0,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2019,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2020,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2021,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2022,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2023,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
29,TLAXCALA,2024,1,2019,baja,Catálogo titular: ODIM/UNAM 2020 Tabla 1 (confianza=baja)
30,VERACRUZ,2010,0,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2011,0,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2012,0,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2013,0,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2014,0,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2015,0,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2016,0,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2017,0,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2018,0,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2019,1,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2020,1,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2021,1,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2022,1,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2023,1,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
30,VERACRUZ,2024,1,2019,alta,Catálogo titular: Billie Parker Noticias 2019-02-18 (confianza=alta)
31,YUCATAN,2010,0,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2011,0,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2012,0,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2013,0,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2014,0,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2015,0,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2016,0,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2017,0,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2018,0,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2019,0,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2020,0,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2021,0,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2022,1,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2023,1,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
31,YUCATAN,2024,1,2022,alta,Catálogo titular: PNT/Yucatán vía Lado.mx 2024 (confianza=alta)
32,ZACATECAS,2010,0,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2011,0,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2012,0,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2013,0,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2014,0,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2015,0,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2016,0,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2017,0,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2018,0,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2019,1,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2020,1,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2021,1,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2022,1,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2023,1,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
32,ZACATECAS,2024,1,2019,media,Catálogo titular: Economista 2020-08 (confianza=media)
